null/Marlin;;;;;
;;Marlin/language_cz.h;"#define MSG_HOME_OFFSETS_APPLIED            """"Ofsety nastaveny""""";;
;;Marlin/language_cz.h;"#define MSG_BED_Z                           """"Vyska podl.""""";;
;3cd2beb750a89164d4bd53462f35785c04a5adb0;;;;
;;Marlin/language_cz.h;"#define MSG_LEVEL_BED_WAITING               """"Click to Begin""""";;
;;Marlin/language_cz.h;"#define MSG_LEVEL_BED_DONE                  """"Leveling Done!""""";;
;;Marlin/language_cz.h;"#define MSG_LEVEL_BED_CANCEL                """"Cancel""""";;
;;Marlin/language_cz.h;"#define MSG_HOME_OFFSETS_APPLIED            """"Offsets applied""""";;
;;Marlin/language_fr.h;"#define MSG_BED_Z                           """"Plateau Z""""";;
;;Marlin/language_fr.h;"#define MSG_A_TRAVEL                        """"A-Depl.""""";;
;;Marlin/language_fr.h;"#define MSG_HEATING_FAILED_LCD              """"Erreur de chauffe""""";;
;;Marlin/language_fr.h;"#define MSG_ERR_REDUNDANT_TEMP              """"Err: ERREUR TEMP. REDONDANTE""""";;
;;Marlin/language_fr.h;"#define MSG_THERMAL_RUNAWAY                 """"EMBALLEMENT THERMIQUE""""";;
;;Marlin/language_fr.h;"#define MSG_ERR_MAXTEMP                     """"Err: TEMP. MAX""""";;
;;Marlin/language_fr.h;"#define MSG_ERR_MINTEMP                     """"Err: TEMP. MIN""""";;
;;Marlin/language_fr.h;"#define MSG_ERR_MAXTEMP_BED                 """"Err: TEMP. MAX PLATEAU""""";;
;;Marlin/language_fr.h;"#define MSG_ERR_MINTEMP_BED                 """"Err: TEMP. MIN PLATEAU""""";;
;;Marlin/language_fr.h;"#define MSG_HEATING                         """"En chauffe...""""";;
;;Marlin/language_fr.h;"#define MSG_HEATING_COMPLETE                """"Chauffe terminee""""";;
;;Marlin/language_fr.h;"#define MSG_BED_HEATING                     """"Plateau en chauffe...""""";;
;;Marlin/language_fr.h;"#define MSG_BED_DONE                        """"Chauffe plateau terminee""""";;
;34bf9530c007eddd0f0e3a27147d08ebead2a4b2;;;;
;;Marlin/language_fr.h;"#define MSG_LEVEL_BED_WAITING               """"Click to Begin""""";;
;;Marlin/language_fr.h;"#define MSG_LEVEL_BED_DONE                  """"Leveling Done!""""";;
;;Marlin/language_fr.h;"#define MSG_LEVEL_BED_CANCEL                """"Cancel""""";;
;;Marlin/language_fr.h;"#define MSG_HOME_OFFSETS_APPLIED            """"Offsets applied""""";;
;d819a4aff9c7ab2737f2a7391b96d589d91cdd84;;;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;#define USE_XMIN_PLUG;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;#define USE_YMIN_PLUG;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;#define USE_ZMIN_PLUG;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;#define USE_ZMIN_PLUG;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;#define USE_XMAX_PLUG;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;#define USE_YMAX_PLUG;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;#define USE_ZMAX_PLUG;;
;1326dc72583b38fc284036a320a4df1d906e72de;;;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;;;
;0433df383556c37085929b442615083dd0bcf094;;;;
;;Marlin/language_pt.h;"#define MSG_A_RETRACT                       """"A-retract""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_A_RETRACT                       """"A-retract""""";;
;1d6f90b0b1b3728b2c0def0c413159173b8f122d;;;;
;;Marlin/Conditionals.h;#if DISABLED(DISABLE_MAX_ENDSTOPS);;
;;Marlin/Conditionals.h;#if DISABLED(DISABLE_MIN_ENDSTOPS);;
;;Marlin/Conditionals.h;#if DISABLED(DISABLE_Z_MIN_PROBE_ENDSTOP);;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_1 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_2 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_3 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_BED == -1;;
;;Marlin/Conditionals.h;#define HAS_TEMP_0 (PIN_EXISTS(TEMP_0) && TEMP_SENSOR_0 != 0 && TEMP_SENSOR_0 != -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_1 (PIN_EXISTS(TEMP_1) && TEMP_SENSOR_1 != 0);;
;;Marlin/Conditionals.h;#define HAS_TEMP_2 (PIN_EXISTS(TEMP_2) && TEMP_SENSOR_2 != 0);;
;;Marlin/Conditionals.h;#define HAS_TEMP_3 (PIN_EXISTS(TEMP_3) && TEMP_SENSOR_3 != 0);;
;;Marlin/Conditionals.h;#define HAS_TEMP_BED (PIN_EXISTS(TEMP_BED) && TEMP_SENSOR_BED != 0);;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/Marlin.h;#if HAS_TEMP_0 || HAS_TEMP_BED || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_0 || HAS_TEMP_BED || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_0 || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_0 || HAS_TEMP_BED || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/Marlin_main.cpp;#else;;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_0 || HAS_TEMP_BED || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/dogm_lcd_implementation.h;#if HAS_FAN0;;
;;Marlin/dogm_lcd_implementation.h;#endif;;
;;Marlin/dogm_lcd_implementation.h;#define lcd_implementation_drawmenu_back(sel, row, pstr, data) lcd_implementation_drawmenu_generic(sel, row, pstr, LCD_STR_UPLEVEL[0], LCD_STR_UPLEVEL[0]);;
;;Marlin/example_configurations/Felix/Configuration.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/example_configurations/Felix/Configuration.h;;;
;;Marlin/example_configurations/Felix/Configuration_DUAL.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/example_configurations/Felix/Configuration_DUAL.h;;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/Hephestos/Configuration.h;;;
;;Marlin/example_configurations/Hephestos/Configuration.h;;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;#define DEFAULT_NOMINAL_FILAMENT_DIA 1.75;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/K8200/Configuration.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/example_configurations/K8200/Configuration.h;;;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/RepRapWorld/Megatronics/Configuration.h;;;
;;Marlin/example_configurations/RepRapWorld/Megatronics/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/SCARA/Configuration.h;;;
;;Marlin/example_configurations/SCARA/Configuration.h;;;
;;Marlin/example_configurations/SCARA/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/SCARA/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/TAZ4/Configuration.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/example_configurations/TAZ4/Configuration.h;;;
;;Marlin/example_configurations/TAZ4/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/TAZ4/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/WITBOX/Configuration.h;;;
;;Marlin/example_configurations/WITBOX/Configuration.h;;;
;;Marlin/example_configurations/WITBOX/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/WITBOX/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/adafruit/ST7565/Configuration.h;;;
;;Marlin/example_configurations/adafruit/ST7565/Configuration.h;;;
;;Marlin/example_configurations/delta/biv2.5/Configuration.h;;;
;;Marlin/example_configurations/delta/biv2.5/Configuration.h;#define DISABLE_MIN_ENDSTOPS;;
;;Marlin/example_configurations/delta/biv2.5/Configuration.h;#define DEFAULT_NOMINAL_FILAMENT_DIA 1.75;;
;;Marlin/example_configurations/delta/biv2.5/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/delta/biv2.5/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/delta/generic/Configuration.h;;;
;;Marlin/example_configurations/delta/generic/Configuration.h;#define DISABLE_MIN_ENDSTOPS;;
;;Marlin/example_configurations/delta/generic/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/delta/generic/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/delta/kossel_mini/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_mini/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_mini/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/delta/kossel_mini/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/delta/kossel_pro/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_pro/Configuration.h;;;
;;Marlin/example_configurations/delta/kossel_pro/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/delta/kossel_pro/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration.h;#define DEFAULT_NOMINAL_FILAMENT_DIA 1.75;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/delta/kossel_xl/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/makibox/Configuration.h;;;
;;Marlin/example_configurations/makibox/Configuration.h;;;
;;Marlin/example_configurations/makibox/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/makibox/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/example_configurations/tvrrug/Round2/Configuration.h;;;
;;Marlin/example_configurations/tvrrug/Round2/Configuration.h;;;
;;Marlin/example_configurations/tvrrug/Round2/Configuration_adv.h;#define Z2_MAX_PIN 36;;
;;Marlin/example_configurations/tvrrug/Round2/Configuration_adv.h;#define DISABLE_XMAX_ENDSTOP;;
;;Marlin/language.h;#if MB(ULTIMAKER)|| MB(ULTIMAKER_OLD)|| MB(ULTIMAIN_2);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"Ultimaker""""";;
;;Marlin/language.h;"#define DEFAULT_SOURCE_URL """"https:";;
;;Marlin/language.h;#elif MB(RUMBA);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"Rumba""""";;
;;Marlin/language.h;#elif MB(3DRAG);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"3Drag""""";;
;;Marlin/language.h;"#define DEFAULT_SOURCE_URL """"http:";;
;;Marlin/language.h;#elif MB(K8200);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"K8200""""";;
;;Marlin/language.h;"#define DEFAULT_SOURCE_URL """"https:";;
;;Marlin/language.h;#elif MB(5DPRINT);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"Makibox""""";;
;;Marlin/language.h;#elif MB(SAV_MKI);;
;;Marlin/language.h;"#define DEFAULT_MACHINE_NAME """"SAV MkI""""";;
;;Marlin/language.h;"#define DEFAULT_SOURCE_URL """"https:";;
;;Marlin/language.h;#else;;
;;Marlin/language.h;"#define DEFAULT_SOURCE_URL """"https:";;
;;Marlin/language_kana_utf8.h;"#define MSG_LEVEL_BED_HOMING                """"￣ﾂﾲ￣ﾃﾳ￣ﾃﾆ￣ﾃﾳ￣ﾃﾋ￣ﾂﾤ￣ﾃﾉ￣ﾂﾦ""""";;
;;Marlin/language_pt.h;"#define MSG_BED_Z                           """"Base Z""""";;
;;Marlin/language_pt.h;"#define MSG_A_RETRACT                       """"A-retrair""""";;
;;Marlin/language_pt.h;"#define MSG_A_TRAVEL                        """"A-distancia""""";;
;;Marlin/language_pt.h;"#define MSG_HEATING_FAILED_LCD              """"Falhou aquecimento""""";;
;;Marlin/language_pt.h;"#define MSG_ERR_REDUNDANT_TEMP              """"Err: REDUNDANT TEMP ERROR""""";;
;;Marlin/language_pt.h;"#define MSG_THERMAL_RUNAWAY                 """"THERMAL RUNAWAY""""";;
;;Marlin/language_pt.h;"#define MSG_ERR_MAXTEMP                     """"Err: Temp. Maxima""""";;
;;Marlin/language_pt.h;"#define MSG_ERR_MINTEMP                     """"Err: Temp. Minima""""";;
;;Marlin/language_pt.h;"#define MSG_ERR_MAXTEMP_BED                 """"Err: Temp. Base Maxima""""";;
;;Marlin/language_pt.h;"#define MSG_ERR_MINTEMP_BED                 """"Err: Temp. Base Minima""""";;
;;Marlin/language_pt.h;"#define MSG_HEATING                         """"Aquecendo...""""";;
;;Marlin/language_pt.h;"#define MSG_HEATING_COMPLETE                """"Aquecida.""""";;
;;Marlin/language_pt.h;"#define MSG_BED_HEATING                     """"Aquecendo base..""""";;
;;Marlin/language_pt.h;"#define MSG_BED_DONE                        """"Base aquecida.""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_BED_Z                           """"Base Z""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_A_RETRACT                       """"A-retrair""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_A_TRAVEL                        """"A-distￃﾢncia""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_HEATING_FAILED_LCD              """"Falhou aquecimento""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_ERR_REDUNDANT_TEMP              """"Err: REDUNDANT TEMP ERROR""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_THERMAL_RUNAWAY                 """"THERMAL RUNAWAY""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_ERR_MAXTEMP                     """"Err: Temp. Mￃﾡxima""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_ERR_MINTEMP                     """"Err: Temp. Mￃﾭnima""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_ERR_MAXTEMP_BED                 """"Err: Temp. Base Mￃﾡxima""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_ERR_MINTEMP_BED                 """"Err: Temp. Base Mￃﾭnima""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_HEATING                         """"Aquecendo...""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_HEATING_COMPLETE                """"Aquecida.""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_BED_HEATING                     """"Aquecendo base..""""";;
;;Marlin/language_pt_utf8.h;"#define MSG_BED_DONE                        """"Base aquecida.""""";;
;;Marlin/macros.h;#define STRINGIFY_(n) #n;;
;;Marlin/macros.h;#define STRINGIFY(n) STRINGIFY_(n);;
;;Marlin/pins.h;#elif MB(BOARD_SAINSMART_2IN1);;
;;Marlin/pins.h;#if ENABLED(DISABLE_MAX_ENDSTOPS);;
;;Marlin/pins.h;#undef X_MAX_PIN;;
;;Marlin/pins.h;#undef Y_MAX_PIN;;
;;Marlin/pins.h;#undef Z_MAX_PIN;;
;;Marlin/pins.h;#define X_MAX_PIN          -1;;
;;Marlin/pins.h;#define Y_MAX_PIN          -1;;
;;Marlin/pins.h;#define Z_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_MIN_ENDSTOPS);;
;;Marlin/pins.h;#undef X_MIN_PIN;;
;;Marlin/pins.h;#undef Y_MIN_PIN;;
;;Marlin/pins.h;#undef Z_MIN_PIN;;
;;Marlin/pins.h;#define X_MIN_PIN          -1;;
;;Marlin/pins.h;#define Y_MIN_PIN          -1;;
;;Marlin/pins.h;#define Z_MIN_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_XMAX_ENDSTOP);;
;;Marlin/pins.h;#if ENABLED(DISABLE_XMIN_ENDSTOP);;
;;Marlin/pins.h;#if ENABLED(DISABLE_YMAX_ENDSTOP);;
;;Marlin/pins.h;#undef Y_MAX_PIN;;
;;Marlin/pins.h;#define Y_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_YMIN_ENDSTOP);;
;;Marlin/pins.h;#if ENABLED(DISABLE_ZMAX_ENDSTOP);;
;;Marlin/pins.h;#undef Z_MAX_PIN;;
;;Marlin/pins.h;#define Z_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_ZMIN_ENDSTOP);;
;;Marlin/pins_FELIX2.h;#define DISABLE_MAX_ENDSTOPS;;
;;Marlin/temperature.cpp;#if HAS_TEMP_0 || HAS_TEMP_BED || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/temperature.cpp;#if HAS_TEMP_0 || ENABLED(HEATER_0_USES_MAX6675);;
;;Marlin/temperature.h;#define PID_PARAM(param,e) param[e];;
;;Marlin/ultralcd.cpp;#if ENABLED(ULTIPANEL);;
;;Marlin/ultralcd.cpp;#endif;;
;;Marlin/ultralcd.cpp;#if ENABLED(ULTIPANEL);;
;;Marlin/ultralcd.cpp;#endif;;
;;Marlin/ultralcd.cpp;#if ENABLED(SDSUPPORT) && ENABLED(MENU_ADDAUTOSTART);;
;;Marlin/ultralcd.cpp;#endif;;
;;Marlin/ultralcd.cpp;#if ENABLED(DELTA);;
;;Marlin/ultralcd.cpp;#else;;
;;Marlin/ultralcd.cpp;#endif;;
;;Marlin/ultralcd.cpp;#if ENABLED(MANUAL_BED_LEVELING);;
;;Marlin/ultralcd.cpp;#endif;;
;;Marlin/ultralcd_implementation_hitachi_HD44780.h;#define lcd_implementation_drawmenu_back(sel, row, pstr, data) lcd_implementation_drawmenu_generic(sel, row, pstr, LCD_STR_UPLEVEL[0], LCD_STR_UPLEVEL[0]);;
;dff6adfbca35f319244fd5afae2ab92c21202a55;;;;
;;Marlin/Conditionals.h;#if ENABLED(USE_XMAX_PLUG);;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#if ENABLED(USE_YMAX_PLUG);;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#if ENABLED(USE_ZMAX_PLUG);;
;;Marlin/Conditionals.h;#if ENABLED(USE_XMIN_PLUG);;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#if ENABLED(USE_YMIN_PLUG);;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#if ENABLED(USE_ZMIN_PLUG);;
;;Marlin/Conditionals.h;#if ENABLED(DISABLE_Z_MIN_PROBE_ENDSTOP);;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_1 <= -2;;
;;Marlin/Conditionals.h;#elif TEMP_SENSOR_1 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_2 <= -2;;
;;Marlin/Conditionals.h;#elif TEMP_SENSOR_2 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_3 <= -2;;
;;Marlin/Conditionals.h;#elif TEMP_SENSOR_3 == -1;;
;;Marlin/Conditionals.h;#if TEMP_SENSOR_BED <= -2;;
;;Marlin/Conditionals.h;#elif TEMP_SENSOR_BED == -1;;
;;Marlin/Conditionals.h;#if ENABLED(Z_DUAL_ENDSTOPS);;
;;Marlin/Conditionals.h;#define _XMIN_ 100;;
;;Marlin/Conditionals.h;#define _YMIN_ 200;;
;;Marlin/Conditionals.h;#define _ZMIN_ 300;;
;;Marlin/Conditionals.h;#define _XMAX_ 101;;
;;Marlin/Conditionals.h;#define _YMAX_ 201;;
;;Marlin/Conditionals.h;#define _ZMAX_ 301;;
;;Marlin/Conditionals.h;#if Z2_USE_ENDSTOP == _XMAX_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN X_MAX_PIN;;
;;Marlin/Conditionals.h;#undef USE_XMAX_PLUG;;
;;Marlin/Conditionals.h;#elif Z2_USE_ENDSTOP == _YMAX_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN Y_MAX_PIN;;
;;Marlin/Conditionals.h;#undef USE_YMAX_PLUG;;
;;Marlin/Conditionals.h;#elif Z2_USE_ENDSTOP == _ZMAX_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN Z_MAX_PIN;;
;;Marlin/Conditionals.h;#undef USE_ZMAX_PLUG;;
;;Marlin/Conditionals.h;#elif Z2_USE_ENDSTOP == _XMIN_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN X_MIN_PIN;;
;;Marlin/Conditionals.h;#undef USE_XMIN_PLUG;;
;;Marlin/Conditionals.h;#elif Z2_USE_ENDSTOP == _YMIN_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN Y_MIN_PIN;;
;;Marlin/Conditionals.h;#undef USE_YMIN_PLUG;;
;;Marlin/Conditionals.h;#elif Z2_USE_ENDSTOP == _ZMIN_;;
;;Marlin/Conditionals.h;#define Z2_MAX_PIN Z_MIN_PIN;;
;;Marlin/Conditionals.h;#undef USE_ZMIN_PLUG;;
;;Marlin/Conditionals.h;#else;;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#endif;;
;;Marlin/Conditionals.h;#define HAS_TEMP_0 (PIN_EXISTS(TEMP_0) && TEMP_SENSOR_0 != 0 && TEMP_SENSOR_0 > -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_1 (PIN_EXISTS(TEMP_1) && TEMP_SENSOR_1 != 0 && TEMP_SENSOR_1 > -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_2 (PIN_EXISTS(TEMP_2) && TEMP_SENSOR_2 != 0 && TEMP_SENSOR_2 > -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_3 (PIN_EXISTS(TEMP_3) && TEMP_SENSOR_3 != 0 && TEMP_SENSOR_3 > -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_BED (PIN_EXISTS(TEMP_BED) && TEMP_SENSOR_BED != 0 && TEMP_SENSOR_BED > -2);;
;;Marlin/Conditionals.h;#define HAS_TEMP_HOTEND (HAS_TEMP_0 || ENABLED(HEATER_0_USES_MAX6675));;
;;Marlin/Configuration.h;#define USE_XMIN_PLUG;;
;;Marlin/Configuration.h;#define USE_YMIN_PLUG;;
;;Marlin/Configuration.h;#define USE_ZMIN_PLUG;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration_adv.h;#define Z2_USE_ENDSTOP _XMAX_;;
;;Marlin/M100_Free_Mem_Chk.cpp;#if 0;;
;;Marlin/M100_Free_Mem_Chk.cpp;#endif;;
;;Marlin/M100_Free_Mem_Chk.cpp;#if 0;;
;;Marlin/M100_Free_Mem_Chk.cpp;#endif;;
;;Marlin/Marlin.h;#if HAS_TEMP_HOTEND || HAS_TEMP_BED;;
;;Marlin/Marlin_main.cpp;#if !(HAS_SERVO_ENDSTOPS && (Z_RAISE_AFTER_PROBING > 0));;
;;Marlin/Marlin_main.cpp;#endif;;
;;Marlin/Marlin_main.cpp;#if ENABLED(Z_PROBE_SLED) || ENABLED(Z_SAFE_HOMING) || ENABLED(AUTO_BED_LEVELING_FEATURE);;
;;Marlin/Marlin_main.cpp;#endif;;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_HOTEND || HAS_TEMP_BED;;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_HOTEND;;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_HOTEND || HAS_TEMP_BED;;
;;Marlin/Marlin_main.cpp;#else;;
;;Marlin/Marlin_main.cpp;#if HAS_TEMP_HOTEND || HAS_TEMP_BED;;
;;Marlin/Marlin_main.cpp;#if ENABLED(DELTA);;
;;Marlin/Marlin_main.cpp;#endif;;
;;Marlin/Marlin_main.cpp;#if DISABLED(AUTO_FILAMENT_CHANGE);;
;;Marlin/Marlin_main.cpp;#endif;;
;;Marlin/SanityCheck.h;#if DISABLED(USE_XMIN_PLUG) && DISABLED(USE_XMAX_PLUG) && !(ENABLED(Z_DUAL_ENDSTOPS) && Z2_USE_ENDSTOP >= _XMAX_ && Z2_USE_ENDSTOP <= _XMIN_);;
;;Marlin/SanityCheck.h;#elif DISABLED(USE_YMIN_PLUG) && DISABLED(USE_YMAX_PLUG) && !(ENABLED(Z_DUAL_ENDSTOPS) && Z2_USE_ENDSTOP >= _YMAX_ && Z2_USE_ENDSTOP <= _YMIN_);;
;;Marlin/SanityCheck.h;#elif DISABLED(USE_ZMIN_PLUG) && DISABLED(USE_ZMAX_PLUG) && !(ENABLED(Z_DUAL_ENDSTOPS) && Z2_USE_ENDSTOP >= _ZMAX_ && Z2_USE_ENDSTOP <= _ZMIN_);;
;;Marlin/SanityCheck.h;#elif ENABLED(Z_DUAL_ENDSTOPS) && !Z2_USE_ENDSTOP;;
;;Marlin/SanityCheck.h;#endif;;
;;Marlin/SanityCheck.h;#elif defined(DISABLE_MAX_ENDSTOPS) || defined(DISABLE_MIN_ENDSTOPS);;
;;Marlin/SanityCheck.h;#elif ENABLED(Z_DUAL_ENDSTOPS) && !defined(Z2_USE_ENDSTOP);;
;;Marlin/dogm_lcd_implementation.h;#if HAS_FAN0;;
;;Marlin/dogm_lcd_implementation.h;#else;;
;;Marlin/dogm_lcd_implementation.h;#endif;;
;;Marlin/dogm_lcd_implementation.h;#define lcd_implementation_drawmenu_back(sel, row, pstr) lcd_implementation_drawmenu_generic(sel, row, pstr, LCD_STR_UPLEVEL[0], LCD_STR_UPLEVEL[0]);;
;;Marlin/example_configurations/Felix/Configuration.h;#define USE_XMIN_PLUG;;
;;Marlin/example_configurations/Felix/Configuration.h;#define USE_YMIN_PLUG;;
;;Marlin/example_configurations/Felix/Configuration.h;#define USE_ZMIN_PLUG;;
;;Marlin/example_configurations/Felix/Configuration.h;;;
;;Marlin/example_configurations/Felix/Configuration.h;;;
